0,1,1
0,1,3
4,1,3
6,0,4
6,2,2
6,1,3
6,4,3
8,4,4
6,1,4
9,4,4
6,1,1
3,2,2
7,4,4
5,1,5
8,1,4
8,1,2
3,0,3
4,0,2
3,-2,4
0,1,0
0,0,2
-1,1,1
-1,4,0
0,4,2
-2,4,1
2,1,2
0,5,1
1,3,1
3,3,1
3,0,0
0,1,1
3,1,0
6,0,0
5,1,0
4,-1,-2
5,0,-1
7,0,0
6,0,0
11,0,2
7,0,0
10,3,2
11,2,0
11,3,1
10,5,0
8,6,-1
4,9,-2
2,9,0
-3,9,0
-7,6,2
-12,4,5
-17,9,9
-20,8,10
-21,8,17
-21,12,18
-13,9,16
-7,9,15
4,8,9
13,8,8
23,7,6
30,8,3
34,6,-1
36,3,-2
34,-1,-3
33,-1,-3
30,-4,-3
22,-6,-3
16,-3,-2
12,-5,0
7,-1,2
0,-4,0
-2,-3,2
-7,-1,3
-6,3,7
-9,-2,6
-10,3,4
-7,6,4
-7,5,4
-6,5,4
-7,1,1
-4,1,4
-2,0,2
-2,1,3
0,-1,0
0,-2,4
0,-5,1
0,-1,-1
0,-3,0
1,-1,0
1,-4,-2
0,0,-2
1,-2,-2
-1,0,0
0,1,1
-1,4,1
-1,4,0
0,6,1
1,5,1
2,5,2
2,8,1
-2,3,4
-1,3,3
-4,4,2
0,8,1
-5,5,3
-1,7,5
3,5,7
3,6,5
7,10,3
13,9,2
17,7,2
17,7,0
17,6,-1
17,5,1
17,0,0
13,0,0
12,0,-1
11,-1,-1
9,-1,-3
4,0,-3
3,0,-2
3,0,-2
1,2,-1
-1,4,-2
-2,3,-1
-2,6,0
-1,4,0
0,4,0
0,2,-2
-3,6,-2
-3,2,-3
-2,3,0
-2,1,-3
-1,1,-2
-3,0,-1
0,2,-2
-2,0,-4
-2,0,-6
-1,2,-3
-1,0,-2
-1,0,-3
-2,3,-5
0,0,0
0,4,-2
-2,5,-5
-4,2,0
-2,3,-1
0,6,3
0,4,0
-2,5,-1
-3,3,0
-2,3,2
-4,4,0
-1,2,-1
0,2,1
0,2,-2
0,1,0
-2,4,2
-2,2,2
-3,6,2
0,6,2
1,2,0
0,5,-1
1,5,0
0,4,0
3,4,-1
3,5,-1
0,3,1
4,4,0
2,5,-2
2,4,-4
3,5,0
0,3,-1
1,2,-1
0,2,-1
1,3,-1
0,5,-3
-3,6,-3
-1,4,-2
-3,4,-1
0,4,-2
-4,3,-2
-3,5,-5
-3,5,-3
-1,4,-2
-4,3,-1
-1,1,-1
-3,2,0
-5,2,-2
-1,0,0
-3,1,0
-3,3,-3
-3,-1,-2
1,0,-2
1,0,-1
0,2,0
1,0,-1
3,4,0
6,4,-4
5,6,-1
7,4,-4
6,6,-3
6,7,-3
1,10,-3
-2,9,-6
-5,10,-4
-8,7,0
-10,6,4
-12,7,6
-15,9,6
-15,8,10
-13,9,8
-10,8,10
-4,9,7
4,10,3
12,11,3
21,9,0
26,7,0
28,7,-1
28,7,-1
27,1,-5
26,1,-2
21,3,-3
16,-1,-4
9,0,0
6,0,0
1,1,-2
-1,0,1
-5,2,1
-8,0,2
-6,4,2
-7,0,1
-8,4,-1
-5,-1,1
-1,3,2
-6,3,-1
-4,1,-2
-2,-1,-2
-3,0,-2
-2,-1,-3
-3,0,-2
-5,0,0
-4,1,-2
-5,0,-2
-5,-1,-1
-5,0,-2
-5,1,0
-3,4,0
-2,4,-2
0,3,-1
0,7,2
0,5,1
1,5,0
4,3,0
3,4,3
8,1,0
7,3,2
4,2,2
6,1,3
1,2,0
4,0,3
2,2,0
1,3,3
1,4,4
4,4,0
5,4,2
8,7,1
12,5,3
12,9,1
14,7,2
15,5,0
13,6,3
14,1,2
10,3,0
8,1,-2
6,0,-1
3,3,3
5,2,0
6,2,1
5,3,1
1,4,0
1,4,2
0,5,1
4,2,3
2,2,-1
2,2,-1
4,0,0
2,1,0
3,-1,1
1,-2,-2
1,-3,-1
1,-2,-1
0,-2,-1
-1,-3,-1
-1,-2,-2
-2,0,-1
0,4,-1
2,0,-1
0,1,-3
0,5,-1
-1,5,-2
-1,6,0
0,5,0
0,2,-2
0,3,0
0,6,1
-2,2,3
-4,4,1
0,0,2
0,2,1
-1,3,0
0,2,2
-1,2,3
1,0,2
2,1,3
2,1,1
2,3,2
4,0,2
2,4,2
3,1,3
3,3,2
5,3,4
4,1,2
3,0,0
7,3,3
6,4,3
7,2,2
5,1,1
6,4,1
4,-1,3
2,0,0
3,0,1
2,0,0
2,-1,0
0,0,1
0,0,1
1,0,0
2,-2,1
0,0,0
0,2,0
-1,0,1
-1,2,2
0,2,0
0,5,0
2,2,-1
0,1,1
2,-1,2
3,-2,2
4,1,1
5,-2,2
8,-3,1
3,-2,1
6,0,3
2,0,-3
7,-2,0
3,-2,2
3,-3,0
5,-3,-1
3,-3,-3
4,-2,0
4,0,1
9,-1,1
8,0,0
5,0,0
7,4,1
6,1,0
2,4,-2
-2,6,-2
-4,5,0
-7,3,2
-9,2,3
-13,5,5
-18,8,5
-19,5,12
-16,6,9
-11,7,11
-4,8,9
2,6,9
13,8,4
19,6,3
26,3,3
29,2,1
31,0,1
29,-1,-1
26,-6,1
24,-5,-3
16,-7,-1
12,-6,0
6,-7,1
2,-7,0
-1,-6,0
-3,-3,3
-8,-2,1
-8,-1,2
-4,2,1
-7,2,2
-4,-1,0
-5,2,0
-2,3,0
-3,3,-2
-5,2,1
-3,2,0
0,-1,2
-1,-3,0
-3,-3,0
0,-3,1
1,-4,1
2,-6,-2
0,-4,-1
0,-3,1
1,-1,-1
0,0,-1
0,-1,3
0,2,1
3,2,3
0,0,5
0,1,4
-1,5,3
0,5,3
1,2,4
0,3,4
-1,4,4
-4,1,7
-1,1,4
-1,2,5
0,6,4
0,2,8
3,2,7
7,8,4
10,3,4
11,4,2
16,5,2
16,4,1
16,3,0
12,0,3
12,0,5
10,0,3
9,-2,3
4,-1,3
3,-2,4
4,0,1
2,2,2
5,2,3
4,2,1
8,3,3
6,3,2
10,1,0
8,2,4
12,0,2
11,0,0
13,-3,3
12,-2,2
13,-3,3
12,-6,2
11,-4,-3
10,-4,2
5,-5,1
6,-5,-1
5,-6,-1
5,-4,0
4,1,1
3,-1,0
3,1,1
2,0,0
2,5,3
0,2,0
0,1,2
0,1,3
-1,6,1
-3,5,-1
-2,2,1
-1,2,1
-6,1,1
-4,2,1
-6,0,3
-2,0,5
-2,0,4
0,0,1
1,0,3
1,0,1
1,0,1
5,1,4
2,0,1
2,0,3
2,1,2
5,1,3
2,1,4
3,4,2
4,0,3
6,1,3
5,1,5
4,1,4
7,1,4
6,3,5
7,-1,0
7,2,1
8,2,2
10,3,0
13,2,1
10,0,0
10,1,1
5,0,1
6,0,0
4,0,1
7,-3,0
5,-5,0
9,-4,3
2,-2,0
3,-3,0
2,-1,4
5,0,2
5,0,0
8,3,0
7,1,0
7,4,-2
4,5,-5
4,6,-4
2,7,-3
-1,7,-3
-6,8,0
-10,7,5
-13,5,7
-16,4,8
-16,5,16
-15,7,12
-11,6,8
-2,3,11
6,6,3
15,4,5
25,3,2
27,2,0
30,4,-3
32,-1,-4
27,-3,-3
22,-5,0
16,-6,0
8,-5,0
1,-4,0
-5,0,2
-7,1,1
-9,0,3
-12,5,4
-13,1,5
-14,3,6
-12,4,3
-10,2,6
-8,3,5
-4,2,3
-4,-2,6
1,-3,4
5,-5,4
6,-5,1
5,-4,3
6,-5,0
7,-6,2
5,-6,0
8,-4,-1
7,-3,-3
6,-4,0
6,-4,0
5,-2,-1
4,0,0
1,1,1
6,2,3
3,2,1
1,3,-1
0,3,0
1,3,0
-4,6,1
-8,6,0
-8,2,2
-10,3,3
-11,2,6
-13,2,6
-11,4,5
-11,6,6
-6,6,6
0,8,1
6,4,0
9,5,0
13,6,3
18,8,0
21,1,1
16,2,-2
20,-1,2
15,-2,3
14,-5,0
9,-3,0
5,-3,1
4,-1,3
5,-4,1
3,0,1
0,1,3
3,3,5
2,3,7
6,3,6
2,4,6
2,3,5
1,3,7
6,3,7
5,2,7
3,0,5
4,0,10
7,0,4
5,0,4
10,0,4
10,1,6
9,-2,3
8,0,5
12,0,3
12,1,3
11,0,1
10,0,3
8,4,1
9,3,3
6,1,4
6,2,3
4,3,2
0,3,0
-1,2,7
-1,0,3
-4,2,4
-3,4,5
-6,4,3
-5,1,0
-4,1,0
-4,2,0
-5,3,0
-5,1,2
-7,2,0
-6,2,-1
-7,4,-3
-8,4,-1
-6,5,-1
-7,4,-2
-1,4,-1
0,3,-1
-2,6,-4
0,2,-3
1,5,-4
-1,4,-1
1,2,-2
2,1,-1
3,1,1
3,2,-3
7,0,-3
9,0,-1
8,0,-3
9,-1,-1
7,-3,1
10,0,-3
8,0,-2
7,2,-1
8,4,0
14,2,-2
11,5,-3
10,6,-4
7,8,-4
4,7,-3
1,10,-2
0,13,-3
-2,12,0
-6,10,3
-13,9,7
-12,11,10
-16,8,10
-10,11,12
-8,9,10
0,7,8
5,9,7
12,7,6
24,5,0
28,6,-2
31,5,-3
33,2,-7
30,0,-6
26,-2,-6
20,-2,-5
12,0,-5
8,-4,-4
1,-3,-2
-3,0,0
-8,0,0
-9,2,3
-12,5,1
-11,4,3
-12,4,1
-12,4,1
-8,8,-2
-8,6,-1
-5,4,0
-5,5,-1
-4,3,0
-2,-2,1
-3,0,-3
-4,-2,-4
-4,-3,2
-2,-3,-5
1,-2,-1
0,-2,-3
0,1,-3
-2,3,-1
-1,3,-4
-1,4,-3
0,6,0
0,4,-1
1,6,0
5,3,5
3,3,1
3,5,-2
2,3,0
0,3,2
-2,6,0
0,4,4
1,4,4
-1,3,2
-3,5,5
-1,6,4
0,8,2
3,11,5
6,9,4
7,10,1
12,9,0
13,6,-2
20,5,0
18,5,0
15,4,4
16,1,0
16,1,-1
12,1,0
15,2,0
10,1,0
8,0,-1
8,4,-4
5,1,0
2,4,-3
3,1,0
1,5,1
-1,4,0
1,4,-2
1,1,-1
0,3,-2
-1,1,-4
-2,0,-4
-2,0,-4
0,2,-5
-1,0,-1
0,2,-5
-5,-1,-5
-4,-1,-3
-2,2,-2
-2,0,-3
-1,2,0
-2,1,0
-3,0,0
-4,6,-3
-2,2,1
-4,4,0
-3,5,-2
-1,8,0
1,6,0
0,2,3
0,2,-2
0,3,1
0,1,0
3,1,5
1,1,2
0,-1,1
0,1,1
3,2,1
0,1,6
-2,2,5
-1,1,4
0,3,1
0,2,4
2,1,2
1,6,2
2,6,2
3,5,4
4,9,0
3,4,0
3,5,1
2,2,2
2,4,-1
4,2,0
3,2,0
0,1,0
2,2,4
2,1,-1
0,2,1
-2,2,1
0,2,1
1,4,-1
-1,4,-2
-3,5,1
0,3,3
0,3,1
1,5,2
2,2,1
1,7,2
1,1,2
0,3,1
3,4,0
5,3,-2
3,3,-4
6,4,4
7,4,-2
8,5,1
8,1,-1
12,5,0
12,4,-1
11,4,0
8,9,-1
4,8,0
3,7,0
3,5,0
-1,9,0
-5,7,2
-8,7,5
-10,9,6
-7,8,10
-6,7,10
-3,6,9
2,7,9
10,5,7
17,5,6
20,8,3
23,7,0
27,6,-1
30,1,0
24,0,-2
24,-1,-3
18,-1,-3
12,-5,-5
8,-3,0
0,-3,-3
-3,-2,3
-8,-3,1
-5,-4,5
-8,-3,9
-8,-3,4
-7,-4,1
-5,-2,-2
-7,-5,1
-4,-1,-2
-6,0,-3
-4,-3,-2
-5,-2,-3
-4,-3,-1
-4,-2,-3
-4,-1,-3
-4,-3,-1
-5,-1,-1
-5,-1,1
-5,0,0
-3,0,0
-2,0,3
-2,1,2
-3,1,-1
-1,3,0
-3,0,-2
0,3,1
2,3,0
5,0,0
3,1,0
2,4,-1
4,1,2
5,2,3
2,0,1
5,1,0
6,0,3
3,2,3
3,4,5
3,4,3
4,4,5
7,7,3
9,9,4
14,6,1
12,5,2
15,6,0
15,3,1
7,2,2
10,-1,2
7,-5,0
4,-4,0
1,-3,-2
-1,-3,0
0,-2,0
-2,-1,2
0,-2,0
0,-1,0
1,1,0
2,0,1
3,0,0
3,0,0
4,-1,1
5,0,0
5,0,0
5,0,-1
6,0,-2
4,0,2
3,0,-1
3,-2,-1
5,-1,-1
2,2,0
2,0,1
2,2,-4
2,0,0
2,1,0
4,2,-1
1,1,0
1,0,1
0,0,1
1,2,1
1,2,1
0,0,3
0,0,3
0,0,4
-1,0,2
-1,2,2
-2,1,3
1,0,6
0,0,0
1,-1,5
1,-2,8
4,0,9
5,-2,8
5,5,5
6,0,5
6,1,3
8,1,4
4,-2,4
6,-1,3
6,0,1
7,1,2
6,0,3
6,1,4
3,0,4
3,0,2
1,-1,3
2,0,2
3,0,1
0,-1,6
0,0,3
0,5,1
0,1,0
-1,2,2
0,2,0
0,2,1
1,0,2
3,0,0
2,1,1
2,5,0
5,2,-1
4,0,0
4,2,2
4,-2,3
6,1,2
6,0,0
3,-2,0
3,-1,2
1,-2,-1
5,-2,3
0,-2,0
4,-4,0
4,-2,-1
6,-2,0
6,-2,0
4,0,0
6,1,0
9,2,1
11,2,-1
11,1,-1
13,5,-1
9,7,-1
8,5,-4
2,5,0
-3,7,0
-7,5,0
-12,8,2
-16,5,10
-18,5,11
-18,6,13
-15,6,14
-8,5,13
2,7,12
9,2,8
16,6,3
23,2,3
30,-1,0
32,-2,-1
29,-5,-2
28,-5,-3
22,-6,-4
15,-7,-2
8,-3,0
5,-2,-3
0,-1,0
-5,-1,1
-9,2,-1
-11,3,6
-10,3,6
-8,5,3
-5,4,6
-6,4,2
-6,3,6
-4,1,-1
-6,1,1
-1,-1,5
-1,-2,2
-4,-3,3
-3,-4,3
-4,-3,3
-2,-4,2
-3,-6,2
-4,-5,5
-2,-2,0
-3,0,4
-5,2,3
-1,4,1
-2,4,5
0,3,4
0,0,2
1,3,2
1,5,1
1,3,2
-1,2,4
0,2,3
-4,4,4
-2,1,6
-4,3,3
-3,1,6
0,3,6
1,6,6
5,5,6
9,5,5
14,7,2
16,6,2
19,4,0
20,6,3
22,0,1
22,1,0
20,-3,1
16,-3,1
11,-4,3
6,-3,0
4,-3,1
4,-4,1
1,-3,0
2,0,0
3,1,0
2,0,3
4,3,4
4,4,1
5,2,2
6,2,0
8,0,0
6,0,3
7,2,-3
4,1,-5
8,0,0
3,-1,-3
4,-1,-3
3,-2,-1
0,-1,0
0,0,0
2,-3,-2
3,-2,-1
1,-1,0
1,0,0
0,3,1
0,4,0
-1,4,-2
-2,3,-1
-3,3,1
-2,4,2
-4,2,1
-4,-1,2
-4,3,0
-6,3,2
-5,0,1
-4,2,4
-3,1,4
-1,1,2
3,0,4
3,0,1
3,0,0
4,3,1
6,3,2
6,3,2
10,1,2
6,1,5
6,2,3
7,0,2
6,1,1
4,4,6
3,4,1
5,3,4
2,1,2
3,1,5
2,2,1
0,2,1
-1,3,3
-1,0,2
0,0,1
0,0,2
0,2,0
-1,1,-1
1,3,0
2,1,0
1,0,-2
0,1,-1
1,1,0
2,0,-2
-2,1,0
-1,0,0
2,0,-1
0,0,0
2,0,-3
4,3,0
3,0,-1
6,1,0
5,0,-1
6,0,0
6,0,-1
9,1,0
8,2,0
9,2,-1
7,6,0
7,4,-2
3,7,-4
1,6,-2
-1,7,0
-5,7,3
-11,7,5
-15,6,7
-18,6,9
-20,5,15
-15,6,15
-12,8,15
-3,6,14
7,6,11
12,8,8
20,6,7
26,6,4
31,2,1
32,1,0
32,0,-2
29,-1,-3
21,-4,0
18,-5,-4
11,-5,-4
5,-3,0
-3,-3,-2
-2,-2,-2
-4,-1,2
-8,0,1
-8,0,4
-8,2,1
-7,1,4
-8,3,-1
-6,0,1
-5,1,-3
-6,0,-2
-6,0,0
-10,-2,0
-8,-3,-1
-6,-2,-2
-7,-3,1
-6,-2,-2
-6,-6,-1
-7,-2,-1
-3,-1,-2
-5,-1,-2
-1,0,-4
-2,0,-2
0,1,-4
1,2,-4
-1,2,-2
-2,2,0
2,6,0
2,3,0
2,4,-1
2,2,3
-1,1,1
-1,3,3
0,1,3
-3,2,3
-1,3,4
0,4,7
-1,4,3
4,5,6
6,7,4
11,7,3
16,8,3
15,7,1
20,10,6
20,5,5
19,2,1
20,0,5
16,0,2
12,-1,0
12,-1,3
11,-2,0
8,-2,0
5,0,-2
8,1,-2
6,1,-2
3,3,-2
6,2,-3
5,1,0
5,4,-1
5,1,0
0,2,-4
1,2,-1
0,6,-2
1,5,-2
-2,3,-2
-2,2,-4
0,1,-4
-4,1,-3
-5,1,-5
-4,1,-4
-4,2,0
-4,2,-3
-4,3,-2
-4,3,-3
-2,0,-1
-7,4,-3
-5,2,0
-4,3,-2
-2,2,0
-5,1,-3
-2,2,0
-6,1,1
-5,3,0
-4,5,0
-3,2,-1
-3,4,2
-2,3,2
-1,3,1
0,3,2
0,4,2
1,2,2
3,1,2
3,4,0
2,3,1
5,0,1
3,1,1
4,2,0
4,2,0
5,2,-3
5,2,1
3,2,0
2,3,1
2,3,0
4,1,3
1,2,0
1,2,2
-1,3,0
0,1,1
-2,3,1
-1,3,-1
-1,4,0
0,2,-3
0,4,0
0,2,0
0,4,-2
0,3,-1
-1,2,-1
0,6,-2
-2,5,-1
-1,5,-1
-3,4,0
0,4,3
-1,2,0
-2,3,0
-2,3,2
-2,4,0
-2,5,-1
-3,3,-2
-2,5,-1
1,1,0
3,4,0
2,4,0
4,4,0
3,4,0
4,8,2
1,3,0
3,3,0
3,3,1
1,4,0
2,1,0
4,1,1
3,4,0
3,1,0
4,0,4
5,0,1
5,1,0
5,0,0
5,3,0
5,5,-1
5,7,-1
0,7,-4
-3,6,-3
-5,11,0
-7,9,1
-9,9,5
-12,10,5
-12,7,5
-12,9,8
-12,9,10
-7,11,8
-2,11,3
5,12,7
13,9,6
18,8,2
23,10,0
27,3,-4
26,3,-2
25,1,-3
23,1,-5
19,0,-2
13,0,-7
10,0,-5
3,-1,-3
0,0,-3
0,-1,0
-3,-1,2
-5,0,1
-8,-1,2
-5,0,2
-4,1,0
-6,0,0
-7,1,0
-9,-1,-1
-6,0,0
-9,0,-4
-10,-2,-1
-5,-3,-3
-8,-1,-2
-8,-1,-2
-7,0,-3
-6,-3,-1
-5,-1,-4
-4,-3,0
0,0,-1
-2,1,1
-2,3,-1
-1,0,-1
1,4,0
1,6,-1
2,5,0
5,5,1
8,6,1
6,4,2
7,3,2
6,5,-2
5,1,4
4,3,5
3,3,3
3,3,3
0,3,3
2,3,1
1,2,2
6,4,3
6,8,0
7,6,1
9,10,1
10,7,0
12,9,0
10,4,0
10,7,1
7,2,0
7,0,1
4,0,2
2,-1,-1
3,1,0
1,0,-1
0,1,-1
3,4,-1
2,3,-3
2,0,1
1,2,0
1,2,-2
1,1,-1
3,1,-1
1,0,-1
1,-1,0
0,0,-2
-1,-3,2
0,0,-2
-1,-1,1
0,0,0
1,-2,1
1,-2,0
4,-2,0
0,-2,0
2,2,-3
1,1,-1
2,2,-1
1,2,0
2,2,0
2,2,2
2,3,-1
0,3,2
0,1,4
0,2,2
2,0,4
-1,1,0
-2,1,1
0,-1,5
0,1,3
1,0,1
0,0,1
5,1,1
1,2,3
0,0,1
0,2,4
2,0,3
1,0,3
3,2,2
3,1,1
3,0,3
5,-1,3
4,0,5
5,0,1
3,0,1
4,3,0
5,0,2
5,0,-1
5,1,0
2,1,-1
3,0,1
3,1,0
1,-1,-2
0,0,-3
0,-1,0
0,0,0
-2,0,0
-3,2,1
-2,-1,2
0,0,0
-3,0,0
-3,0,0
-4,0,0
-2,0,0
-7,2,-1
-5,2,4
-3,0,1
-3,-1,1
-4,2,2
-2,3,0
0,1,0
1,0,0
3,2,0
2,2,-1
9,0,0
6,-2,1
7,0,3
3,-2,2
5,0,3
4,0,2
3,-3,1
4,-3,0
2,-4,-1
2,-1,1
3,-3,2
2,0,0
2,1,2
3,-3,0
4,-3,3
5,-1,2
8,0,0
6,3,-2
5,4,0
2,6,-2
-1,4,0
-6,5,-1
-9,4,0
-12,3,3
-12,3,5
-14,5,11
-14,4,10
-13,3,14
-8,5,12
-3,5,7
7,4,6
17,3,5
20,2,1
27,0,4
27,1,-2
27,-3,-3
26,-4,-2
22,-1,-2
16,-3,-3
11,-2,-1
5,-1,4
3,0,0
0,0,2
-4,0,6
-7,1,4
-7,1,3
-9,5,1
-4,3,4
-3,1,4
-4,2,0
0,0,1
-1,1,0
0,0,-1
-1,-4,0
0,-2,1
-1,-2,-1
-3,-5,1
-2,-4,2
-1,-4,0
0,-5,0
-2,-3,0
-1,-2,1
0,-1,1
0,1,3
1,3,2
1,0,2
1,3,0
2,3,0
1,2,3
5,3,2
1,4,2
2,4,4
0,4,2
-2,6,3
-3,1,4
-1,0,3
-1,2,5
-2,4,5
0,4,7
3,4,5
3,4,7
4,5,4
11,5,6
12,5,1
19,7,5
19,2,2
18,4,3
20,0,5
16,0,7
12,0,3
11,-5,6
6,-4,5
4,-3,3
4,-2,5
4,-3,3
3,1,3
5,0,0
5,2,3
6,4,3
6,5,4
9,5,3
7,4,5
9,4,4
7,3,3
8,-1,5
6,-2,3
5,-2,3
4,-2,1
4,-4,1
3,-6,-2
3,-6,-2
4,-4,0
2,-3,-5
6,-2,1
6,-4,-1
5,-1,0
5,3,-3
3,4,0
3,4,0
3,6,3
1,7,2
0,6,2
1,6,3
-2,7,1
-2,4,4
-2,2,5
-5,4,4
-4,0,1
-3,2,0
-3,1,1
1,2,0
-3,0,1
3,0,0
0,1,0
0,2,1
0,5,2
0,3,3
1,5,5
0,4,4
1,3,5
5,5,7
2,3,5
1,2,6
4,2,6
4,2,6
3,4,2
7,0,5
7,4,1
6,3,3
7,1,-1
8,1,1
7,5,-1
6,3,0
9,4,-1
4,5,0
4,0,0
4,1,-2
3,0,1
2,0,1
1,-1,-1
3,-1,0
0,0,-1
0,-1,-2
0,-1,-3
0,-1,0
2,-3,-3
0,1,-3
1,3,-1
0,1,-4
2,4,-4
5,2,-2
7,1,-1
7,7,-5
5,7,-5
0,9,-2
-1,10,-4
-8,7,-5
-9,4,1
-17,7,5
-20,3,12
-21,4,9
-23,2,13
-16,3,14
-11,4,9
-2,4,12
7,2,7
17,5,2
25,5,2
32,2,0
33,0,-2
33,0,-4
34,0,-2
28,-4,0
23,-3,-3
13,-2,-3
10,-3,0
4,-2,3
0,0,3
-3,0,3
-8,1,3
-8,0,5
-8,1,4
-7,2,4
-5,2,2
-4,2,2
-3,0,3
2,0,1
-2,0,1
1,0,-1
-1,0,1
-1,0,-1
-2,-2,-1
-2,-5,0
-2,-3,-1
-2,-4,0
-5,-4,-1
-4,-3,0
-1,1,-1
-2,0,1
-3,1,0
1,2,0
0,1,0
2,4,0
2,3,-1
2,4,1
4,3,0
7,5,0
3,5,1
2,3,2
2,5,-1
-2,1,1
0,5,4
1,7,3
-2,4,6
1,7,5
7,6,7
7,7,4
13,7,3
12,8,2
15,7,2
18,7,2
17,5,3
16,0,3
13,1,0
10,-2,1
10,-1,6
8,-2,1
6,-1,0
6,-2,0
4,-1,0
4,0,0
5,1,-2
4,3,0
6,3,0
6,0,0
3,2,0
5,3,-2
7,3,-1
5,2,0
5,3,0
4,0,0
2,4,0
3,2,-1
0,1,-2
0,0,-2
1,1,0
1,1,-3
0,1,-2
0,2,-3
2,0,-4
2,3,-3
-1,3,-4
0,1,-2
-2,5,-2
0,4,-2
-1,3,-4
-4,4,-2
-2,2,0
-2,4,0
-2,2,0
-4,2,3
-2,3,2
-3,2,1
0,2,0
-2,4,1
0,2,1
4,0,-1
1,2,0
0,3,3
2,4,0
1,4,1
4,6,-1
3,5,1
2,4,0
4,4,1
4,3,0
4,4,0
2,7,2
4,5,2
3,6,1
5,4,0
1,4,-2
4,4,2
4,3,2
4,4,2
3,1,0
3,1,0
5,1,-1
3,2,0
3,2,-1
1,-1,-1
3,2,-3
0,1,-5
0,1,-4
0,2,-4
2,0,-4
1,3,-2
2,4,-2
1,3,0
7,3,0
7,5,-6
5,7,-3
5,8,-3
0,9,-5
-3,12,-5
-5,10,-3
-10,8,-3
-11,7,0
-13,8,3
-15,5,8
-17,5,6
-14,8,7
-13,6,9
-5,7,6
3,8,6
11,6,8
18,10,1
24,8,1
29,6,0
29,3,-4
30,2,-2
26,1,-2
23,0,-3
18,2,-4
11,0,-2
7,1,-2
5,3,0
0,2,1
-1,2,3
-2,2,7
-4,3,3
-6,6,6
-3,4,2
-2,5,1
-1,2,-1
-2,4,0
-1,2,0
-1,0,1
-2,-1,-1
-1,0,-1
-2,0,-2
-3,-3,0
-5,-1,0
-5,-2,-3
-3,1,0
-4,0,-1
-2,0,2
-3,2,-1
-3,4,0
-6,2,0
0,3,-1
-1,4,1
0,3,-1
1,3,2
2,2,0
0,6,0
2,2,-1
2,2,0
0,3,0
-1,1,2
-1,2,1
0,2,2
1,3,5
1,3,3
3,5,3
3,7,6
5,6,5
10,11,-3
12,7,1
14,8,4
14,9,-2
16,8,2
15,7,-2
11,3,2
9,5,0
10,0,1
8,-2,1
7,0,0
3,0,-1
2,3,0
0,0,0
1,3,-2
3,2,0
0,4,0
0,4,-1
0,5,0
2,2,1
-1,3,0
-4,2,-3
-1,3,-1
-1,1,-1
0,2,0
0,0,0
-2,2,0
0,1,1
0,1,1
0,1,2
0,5,1
0,4,-1
0,4,1
2,3,0
2,5,0
4,4,1
2,3,0
1,4,-2
3,2,1
3,4,0
2,2,1
0,1,2
1,3,2
1,1,-1
1,2,2
2,3,2
1,0,2
0,0,2
0,4,0
3,1,2
1,5,1
2,2,1
1,3,2
0,3,0
0,2,0
2,3,2
1,2,2
2,2,2
1,3,2
2,3,2
1,3,2
2,1,1
1,0,0
2,2,0
4,2,3
1,2,0
-1,1,0
3,3,0
3,5,0
1,1,2
1,3,0
0,4,0
2,1,-1
2,4,1
0,4,0
1,4,0
2,5,2
2,4,1
4,3,2
2,0,0
5,2,-2
4,2,-1
3,3,1
4,-1,-5
4,0,-1
2,0,-3
3,-2,-3
3,-4,-2
3,-1,-4
2,-3,0
1,0,-4
0,-1,-1
4,-1,-2
5,-1,-1
2,-1,1
6,2,0
2,3,0
5,6,-1
-1,6,-1
-3,8,-4
-7,8,-1
-8,5,0
-11,6,0
-12,4,2
-14,3,9
-16,6,10
-13,5,14
-9,7,10
-3,7,13
7,6,8
14,7,7
21,6,0
24,5,0
31,4,2
32,-1,0
28,1,0
28,-3,0
25,-3,2
18,-5,0
11,-5,0
9,-8,3
5,-6,4
0,-3,3
0,0,1
-4,-2,5
-1,0,6
-1,3,6
-2,-1,2
-1,3,2
0,0,0
-2,4,0
-3,0,-4
-5,0,-6
-5,0,-4
-6,1,-3
-7,-2,-5
-10,-3,-4
-11,0,-3
-13,-1,-5
-8,0,-3
-13,-2,-4
-10,-1,-3
-10,-1,-5
-9,-4,-6
-9,0,-6
-10,0,-4
-6,3,-4
-5,0,-2
-4,2,-3
-1,1,-3
-1,4,0
0,2,0
0,1,0
-5,4,2
-7,2,0
-3,1,2
-3,2,1
-5,0,1
0,4,2
1,6,1
0,2,1
3,7,0
5,6,0
14,6,1
13,2,0
14,7,2
16,1,6
13,1,2
12,-1,3
11,-4,4
5,-3,4
6,-2,2
7,-2,7
6,-3,2
4,1,3
3,0,1
5,1,0
4,1,0
6,4,3
6,3,5
7,1,2
6,2,1
8,2,1
10,-2,3
9,-3,1
6,-3,2
8,-4,3
8,-4,0
8,-4,1
6,-2,1
8,-3,1
4,-1,0
5,-1,1
6,1,-1
4,-1,0
4,-1,0
3,0,0
1,0,-1
0,0,-2
-1,0,0
-2,5,2
-3,0,4
-5,2,4
-5,1,0
-7,3,3
-3,1,6
-1,2,3
-2,2,3
-1,2,4
0,-2,4
-1,3,4
0,1,3
4,2,3
2,0,3
1,0,4
5,0,1
2,0,5
3,0,3
4,0,5
5,0,5
7,0,3
7,0,7
9,1,5
6,1,5
8,-1,3
